        Date        , GPU Clock [MHz] , Memory Clock [MHz] , UVD Clock [MHz] , UVD Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , Mem1 VRM Temperature [°C] , Mem2 VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , GPU Voltage [V] , Memory Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2020-03-17 18:41:04 ,         850.0   ,            200.0   ,         105.0   ,         102.0   ,               47.0   ,                          47.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        614   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5347   ,
2020-03-17 18:41:05 ,         977.0   ,           1000.0   ,         105.0   ,         102.0   ,               47.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        0   ,                        614   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.5   ,                  5347   ,
2020-03-17 18:41:06 ,         803.0   ,            200.0   ,         105.0   ,         102.0   ,               47.0   ,                          47.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        581   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5347   ,
2020-03-17 18:41:07 ,        1234.0   ,            200.0   ,         105.0   ,         102.0   ,               47.0   ,                          47.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        2   ,                        581   ,                       55   ,                  13.0   ,         0.725   ,            0.675   ,               33.5   ,                  5347   ,
2020-03-17 18:41:08 ,         867.0   ,            200.0   ,         105.0   ,         102.0   ,               47.0   ,                          47.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        581   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5347   ,
2020-03-17 18:41:09 ,         856.0   ,            200.0   ,         105.0   ,         102.0   ,               47.0   ,                          47.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        581   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5346   ,
2020-03-17 18:41:10 ,         828.0   ,            200.0   ,         105.0   ,         102.0   ,               47.0   ,                          47.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        581   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5344   ,
2020-03-17 18:41:11 ,         893.0   ,           1000.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        543   ,                       55   ,                  22.0   ,         1.093   ,            0.675   ,               33.5   ,                  5345   ,
2020-03-17 18:41:12 ,         940.0   ,            958.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        1   ,                        543   ,                       55   ,                  24.0   ,         0.725   ,            0.850   ,               33.5   ,                  5345   ,
2020-03-17 18:41:13 ,         940.0   ,            958.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        1   ,                        543   ,                       55   ,                  24.0   ,         0.725   ,            0.850   ,               33.6   ,                  5346   ,
2020-03-17 18:41:14 ,         973.0   ,           1000.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        543   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.6   ,                  5345   ,
2020-03-17 18:41:15 ,         968.0   ,            940.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        2   ,                        543   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.6   ,                  5344   ,
2020-03-17 18:41:16 ,         968.0   ,            940.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        2   ,                        543   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5343   ,
2020-03-17 18:41:17 ,         980.0   ,           1000.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        1   ,                        543   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5344   ,
2020-03-17 18:41:18 ,         980.0   ,           1000.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        1   ,                        543   ,                       55   ,                  24.0   ,         0.725   ,            0.850   ,               33.8   ,                  5343   ,
2020-03-17 18:41:19 ,         971.0   ,           1002.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        543   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5343   ,
2020-03-17 18:41:20 ,         971.0   ,           1002.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        543   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5343   ,
2020-03-17 18:41:21 ,         992.0   ,           1000.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        2   ,                        579   ,                       55   ,                  24.0   ,         0.725   ,            0.850   ,               33.8   ,                  5342   ,
2020-03-17 18:41:22 ,         997.0   ,            604.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         16   ,                        6   ,                        579   ,                       55   ,                  24.0   ,         1.093   ,            0.850   ,               33.8   ,                  5341   ,
2020-03-17 18:41:23 ,         997.0   ,            604.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         16   ,                        6   ,                        596   ,                       55   ,                  24.0   ,         1.093   ,            0.850   ,               33.8   ,                  5341   ,
2020-03-17 18:41:24 ,         975.0   ,           1000.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        2   ,                        599   ,                       55   ,                  25.0   ,         0.725   ,            0.850   ,               33.8   ,                  5340   ,
2020-03-17 18:41:25 ,         975.0   ,           1000.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        2   ,                        599   ,                       55   ,                  25.0   ,         0.725   ,            0.850   ,               33.8   ,                  5339   ,
2020-03-17 18:41:26 ,         842.0   ,            604.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        599   ,                       55   ,                  17.0   ,         1.093   ,            0.675   ,               33.8   ,                  5339   ,
2020-03-17 18:41:27 ,         842.0   ,            604.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        599   ,                       55   ,                  17.0   ,         1.093   ,            0.675   ,               33.8   ,                  5338   ,
2020-03-17 18:41:28 ,         846.0   ,            648.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        599   ,                       55   ,                  19.0   ,         0.725   ,            0.675   ,               33.8   ,                  5334   ,
2020-03-17 18:41:29 ,         846.0   ,            648.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        599   ,                       55   ,                  19.0   ,         0.725   ,            0.675   ,               33.8   ,                  5333   ,
2020-03-17 18:41:30 ,         936.0   ,           1000.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        599   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5333   ,
2020-03-17 18:41:31 ,         936.0   ,           1000.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        599   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5332   ,
2020-03-17 18:41:32 ,         854.0   ,           1000.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        599   ,                       55   ,                  22.0   ,         0.725   ,            0.850   ,               33.8   ,                  5333   ,
2020-03-17 18:41:33 ,         874.0   ,           1000.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        599   ,                       55   ,                  22.0   ,         0.725   ,            0.850   ,               33.8   ,                  5331   ,
2020-03-17 18:41:34 ,         907.0   ,           1000.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        599   ,                       55   ,                  22.0   ,         0.725   ,            0.850   ,               33.8   ,                  5331   ,
2020-03-17 18:41:35 ,         948.0   ,            844.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        2   ,                        599   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5331   ,
2020-03-17 18:41:36 ,         948.0   ,            844.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        2   ,                        599   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5331   ,
2020-03-17 18:41:37 ,         980.0   ,            934.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        2   ,                        599   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5329   ,
2020-03-17 18:41:38 ,         940.0   ,            858.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        1   ,                        599   ,                       55   ,                  22.0   ,         0.725   ,            0.850   ,               33.5   ,                  5330   ,
2020-03-17 18:41:39 ,        1298.0   ,            854.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        4   ,                        599   ,                       55   ,                  32.0   ,         0.725   ,            0.850   ,               33.5   ,                  5329   ,
2020-03-17 18:41:40 ,        1034.0   ,            894.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        2   ,                        599   ,                       55   ,                  24.0   ,         0.725   ,            0.850   ,               33.5   ,                  5329   ,
2020-03-17 18:41:41 ,         973.0   ,            796.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  54.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        3   ,                        599   ,                       55   ,                  24.0   ,         0.725   ,            0.850   ,               33.5   ,                  5328   ,
2020-03-17 18:41:42 ,         983.0   ,            830.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        2   ,                        611   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5328   ,
2020-03-17 18:41:43 ,         978.0   ,            998.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  54.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        611   ,                       55   ,                  24.0   ,         0.725   ,            0.850   ,               33.8   ,                  5327   ,
2020-03-17 18:41:44 ,         889.0   ,            774.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        612   ,                       55   ,                  21.0   ,         0.725   ,            0.675   ,               33.8   ,                  5328   ,
2020-03-17 18:41:45 ,        1013.0   ,            986.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        612   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.8   ,                  5328   ,
        Date        , GPU Clock [MHz] , Memory Clock [MHz] , UVD Clock [MHz] , UVD Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , Mem1 VRM Temperature [°C] , Mem2 VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , GPU Voltage [V] , Memory Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2020-03-17 18:41:54 ,         988.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        1   ,                        589   ,                       56   ,                  11.0   ,         0.725   ,            0.675   ,               34.0   ,                  5342   ,
2020-03-17 18:41:55 ,         813.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        589   ,                       56   ,                   8.0   ,         0.725   ,            0.675   ,               33.9   ,                  5340   ,
2020-03-17 18:41:56 ,         953.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        589   ,                       56   ,                   9.0   ,         0.725   ,            0.675   ,               33.8   ,                  5339   ,
2020-03-17 18:41:57 ,        1290.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        2   ,                        591   ,                       56   ,                  14.0   ,         1.200   ,            0.675   ,               33.8   ,                  5332   ,
2020-03-17 18:41:58 ,         833.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        591   ,                       56   ,                   8.0   ,         1.200   ,            0.675   ,               33.8   ,                  5332   ,
2020-03-17 18:41:59 ,         818.0   ,            218.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        611   ,                       56   ,                   8.0   ,         0.725   ,            0.675   ,               33.8   ,                  5332   ,
2020-03-17 18:42:00 ,         874.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        1   ,                        611   ,                       56   ,                   9.0   ,         0.725   ,            0.675   ,               33.8   ,                  5332   ,
2020-03-17 18:42:01 ,         871.0   ,           1000.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                  22.0   ,         0.725   ,            0.850   ,               33.8   ,                  5331   ,
2020-03-17 18:42:02 ,         808.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.8   ,                  5331   ,
2020-03-17 18:42:03 ,         941.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        1   ,                        596   ,                       55   ,                  10.0   ,         0.725   ,            0.675   ,               33.8   ,                  5330   ,
2020-03-17 18:42:04 ,         804.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5330   ,
2020-03-17 18:42:05 ,         805.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5329   ,
2020-03-17 18:42:06 ,         899.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                   9.0   ,         0.725   ,            0.675   ,               33.5   ,                  5329   ,
2020-03-17 18:42:07 ,         805.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5328   ,
2020-03-17 18:42:08 ,         807.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5328   ,
2020-03-17 18:42:09 ,         815.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5327   ,
2020-03-17 18:42:10 ,         808.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5327   ,
2020-03-17 18:42:11 ,         981.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        0   ,                        610   ,                       55   ,                  11.0   ,         1.200   ,            0.675   ,               33.5   ,                  5329   ,
2020-03-17 18:42:12 ,         805.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        610   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5342   ,
2020-03-17 18:42:13 ,         810.0   ,            200.0   ,         105.0   ,         102.0   ,               48.0   ,                          48.0   ,                  48.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        610   ,                       55   ,                   8.0   ,         0.725   ,            0.675   ,               33.5   ,                  5340   ,
2020-03-17 18:42:14 ,         958.0   ,           1000.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        596   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.5   ,                  5340   ,
2020-03-17 18:42:15 ,        1214.0   ,           1250.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        2   ,                        541   ,                       55   ,                  30.0   ,         0.725   ,            0.850   ,               33.5   ,                  5340   ,
2020-03-17 18:42:16 ,        1089.0   ,            930.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        2   ,                        541   ,                       55   ,                  27.0   ,         0.725   ,            0.850   ,               33.5   ,                  5339   ,
2020-03-17 18:42:17 ,        1521.0   ,            946.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          8   ,                        2   ,                        541   ,                       55   ,                  29.0   ,         0.725   ,            0.850   ,               33.5   ,                  5338   ,
2020-03-17 18:42:18 ,         855.0   ,            968.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        1   ,                        541   ,                       55   ,                  22.0   ,         0.725   ,            0.850   ,               33.5   ,                  5338   ,
2020-03-17 18:42:19 ,        1031.0   ,           1000.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        541   ,                       55   ,                  25.0   ,         0.725   ,            0.850   ,               33.5   ,                  5337   ,
2020-03-17 18:42:20 ,        1172.0   ,           1000.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        2   ,                        541   ,                       55   ,                  27.0   ,         0.725   ,            0.850   ,               33.5   ,                  5337   ,
2020-03-17 18:42:21 ,         951.0   ,            436.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        541   ,                       55   ,                  16.0   ,         0.725   ,            0.675   ,               33.5   ,                  5337   ,
2020-03-17 18:42:22 ,        1149.0   ,            282.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          9   ,                        4   ,                        541   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.5   ,                  5336   ,
2020-03-17 18:42:23 ,        1322.0   ,            872.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          8   ,                        2   ,                        541   ,                       55   ,                  24.0   ,         1.200   ,            0.850   ,               33.5   ,                  5335   ,
2020-03-17 18:42:24 ,        1252.0   ,            602.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         14   ,                        2   ,                        541   ,                       55   ,                  27.0   ,         0.725   ,            0.850   ,               33.6   ,                  5336   ,
2020-03-17 18:42:25 ,         999.0   ,            894.0   ,         105.0   ,         102.0   ,               48.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        0   ,                        541   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.6   ,                  5334   ,
2020-03-17 18:42:26 ,        1292.0   ,           1000.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        541   ,                       55   ,                  27.0   ,         0.725   ,            0.850   ,               33.6   ,                  5334   ,
2020-03-17 18:42:27 ,        1083.0   ,            996.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        0   ,                        541   ,                       55   ,                  25.0   ,         0.725   ,            0.850   ,               33.6   ,                  5334   ,
2020-03-17 18:42:28 ,        1024.0   ,            954.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        541   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.6   ,                  5333   ,
2020-03-17 18:42:29 ,        1032.0   ,            970.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        541   ,                       55   ,                  24.0   ,         0.725   ,            0.850   ,               33.6   ,                  5333   ,
2020-03-17 18:42:30 ,         994.0   ,            892.0   ,         105.0   ,         102.0   ,               49.0   ,                          49.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        541   ,                       55   ,                  22.0   ,         0.725   ,            0.850   ,               33.6   ,                  5333   ,
2020-03-17 18:42:31 ,        1038.0   ,           1000.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        541   ,                       55   ,                  25.0   ,         1.200   ,            0.850   ,               33.6   ,                  5333   ,
2020-03-17 18:42:32 ,         937.0   ,            874.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   45.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        2   ,                        541   ,                       55   ,                  23.0   ,         1.200   ,            0.850   ,               33.6   ,                  5332   ,
2020-03-17 18:42:33 ,         952.0   ,            890.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   45.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        2   ,                        541   ,                       55   ,                  24.0   ,         1.200   ,            0.850   ,               33.6   ,                  5332   ,
2020-03-17 18:42:34 ,         935.0   ,            868.0   ,         105.0   ,         102.0   ,               49.0   ,                          50.0   ,                  52.0   ,                   45.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        2   ,                        541   ,                       55   ,                  23.0   ,         0.725   ,            0.850   ,               33.6   ,                  5331   ,
